"id","ultCot","cod","cotAtual","nAcoes","divYield","ultInsert","ultAt"
"28341","2023-07-19","CIEL3","4.77","2716820000","6.3","2023-07-19 21:51:06","2023-07-19 21:51:06"
"28342","2023-07-19","RADL3","27.99","1718010000","1.1","2023-07-19 21:51:10","2023-07-19 21:51:10"
"28343","2023-07-19","PTBL3","7.54","140987000","6.9","2023-07-19 21:51:12","2023-07-19 21:51:12"
"28344","2023-07-19","QUAL3","4.59","284014000","1.7","2023-07-19 21:51:13","2023-07-19 21:51:13"
"28345","2023-07-19","MEAL3","2.53","286370000","0","2023-07-19 21:51:14","2023-07-19 21:51:14"
"28346","2023-07-19","DESK3","13.4","115243000","0.1","2023-07-19 21:51:15","2023-07-19 21:51:15"
"28347","2023-07-19","MYPK3","13.64","153720000","3.7","2023-07-19 21:51:17","2023-07-19 21:51:17"
"28348","2023-07-19","ALPK3","4.36","214427000","0","2023-07-19 21:51:18","2023-07-19 21:51:18"
"28349","2023-07-19","MELK3","4.62","206269000","8","2023-07-19 21:51:19","2023-07-19 21:51:19"
"28350","2023-07-19","NINJ3","3.71","50797000","0","2023-07-19 21:51:21","2023-07-19 21:51:21"
"28351","2023-07-19","MOVI3","10.33","362302000","4.1","2023-07-19 21:51:23","2023-07-19 21:51:23"
"28352","2023-07-19","IGTI3","2.71","2104090000","1.1","2023-07-19 21:51:25","2023-07-19 21:51:25"
"28353","2023-07-19","POSI3","8.22","141800000","6.3","2023-07-19 21:51:28","2023-07-19 21:51:28"
"28354","2023-07-19","AERI3","1.23","766213000","0","2023-07-19 21:51:32","2023-07-19 21:51:32"
"28355","2023-07-19","RDNI3","5.85","43770000","2.5","2023-07-19 21:51:37","2023-07-19 21:51:37"
"28356","2023-07-19","RANI3","9.64","246359000","7.8","2023-07-19 21:51:38","2023-07-19 21:51:38"
"28357","2023-07-19","ROMI3","14.11","88734000","6.5","2023-07-19 21:51:39","2023-07-19 21:51:39"
"28358","2023-07-19","CALI3","14.5","3721000","3.1","2023-07-19 21:51:42","2023-07-19 21:51:42"
"28359","2023-07-19","BAHI3","9.97","26390600","0","2023-07-19 21:51:44","2023-07-19 21:51:44"
"28360","2023-07-19","ASAI3","12.14","1350260000","0.7","2023-07-19 21:51:53","2023-07-19 21:51:53"
"28361","2023-07-19","CASH3","7.62","86518000","0","2023-07-19 21:51:55","2023-07-19 21:51:55"
"28362","2023-07-19","SIMH3","8.99","838408000","1.8","2023-07-19 21:51:56","2023-07-19 21:51:56"
"28363","2023-07-19","CSMG3","20.18","380253000","7.4","2023-07-19 21:52:05","2023-07-19 21:52:05"
"28364","2023-07-19","RPMG3","2.92","67692000","0","2023-07-19 21:52:06","2023-07-19 21:52:06"
"28365","2023-07-19","JSLG3","9.28","286431000","2.5","2023-07-19 21:52:07","2023-07-19 21:52:07"
"28366","2023-07-19","LOGG3","22.03","102159000","4.2","2023-07-19 21:52:11","2023-07-19 21:52:11"
"28367","2023-07-19","MRFG3","7.22","660000000","23.1","2023-07-19 21:52:12","2023-07-19 21:52:12"
"28368","2023-07-19","SBFG3","12.59","243596000","1.1","2023-07-19 21:52:14","2023-07-19 21:52:14"
"28369","2023-07-19","DMVF3","5.18","50603000","0","2023-07-19 21:52:17","2023-07-19 21:52:17"
"28370","2023-07-19","JHSF3","5.29","679329000","6.3","2023-07-19 21:52:18","2023-07-19 21:52:18"
"28371","2023-07-19","BEEF3","9.72","607283000","5.9","2023-07-19 21:52:21","2023-07-19 21:52:21"
"28372","2023-07-19","MRVE3","13.79","561971000","1.2","2023-07-19 21:52:23","2023-07-19 21:52:23"
"28373","2023-07-19","LEVE3","44.7","128309000","9.7","2023-07-19 21:52:24","2023-07-19 21:52:24"
"28374","2023-07-19","VSTE3","17.88","113427000","0.6","2023-07-19 21:52:25","2023-07-19 21:52:25"
"28375","2023-07-19","CYRE3","22.05","399743000","2.3","2023-07-19 21:52:29","2023-07-19 21:52:29"
"28376","2023-07-19","AURE3","14.25","1000000000","0","2023-07-19 21:52:30","2023-07-19 21:52:30"
"28377","2023-07-19","MTRE3","6.99","105775000","5.9","2023-07-19 21:52:31","2023-07-19 21:52:31"
"28378","2023-07-19","HBRE3","5.4","103189000","0","2023-07-19 21:52:33","2023-07-19 21:52:33"
"28379","2023-07-19","FIQE3","4.01","362050000","3.2","2023-07-19 21:52:35","2023-07-19 21:52:35"
"28380","2023-07-19","HYPE3","44.02","633421000","2.8","2023-07-19 21:52:36","2023-07-19 21:52:36"
"28381","2023-07-19","NEOE3","21.58","1213800000","5.4","2023-07-19 21:52:38","2023-07-19 21:52:38"
"28382","2023-07-19","SYNE3","4.08","152644000","0","2023-07-19 21:52:39","2023-07-19 21:52:39"
"28383","2023-07-19","MDNE3","10.2","84909000","0","2023-07-19 21:52:42","2023-07-19 21:52:42"
"28384","2023-07-19","VALE3","67.24","4539010000","8.8","2023-07-19 21:52:46","2023-07-19 21:52:46"
"28385","2023-07-19","EGIE3","44.55","815928000","7.4","2023-07-19 21:52:47","2023-07-19 21:52:47"
"28386","2023-07-19","WEGE3","37.91","4197320000","1.5","2023-07-19 21:52:51","2023-07-19 21:52:51"
"28387","2023-07-19","CPFE3","35.16","1152250000","6","2023-07-19 21:52:52","2023-07-19 21:52:52"
"28388","2023-07-19","REDE3","5.9","2110320000","12","2023-07-19 21:52:57","2023-07-19 21:52:57"
"28389","2023-07-19","SLCE3","41.44","226665000","6.7","2023-07-19 21:53:00","2023-07-19 21:53:00"
"28390","2023-07-19","CSUD3","13.09","41800000","7.4","2023-07-19 21:53:03","2023-07-19 21:53:03"
"28391","2023-07-19","MATD3","10.2","382330000","0.6","2023-07-19 21:53:03","2023-07-19 21:53:03"
"28392","2023-07-19","NGRD3","1.75","238662000","0.8","2023-07-19 21:53:06","2023-07-19 21:53:06"
"28393","2023-07-19","GRND3","7.46","902160000","19.3","2023-07-19 21:53:07","2023-07-19 21:53:07"
"28394","2023-07-19","TEND3","13.18","104344000","0","2023-07-19 21:53:09","2023-07-19 21:53:09"
"28395","2023-07-19","ELMD3","15.18","139984000","0","2023-07-19 21:53:13","2023-07-19 21:53:13"
"28396","2023-07-19","ALLD3","6.95","93220600","5.1","2023-07-19 21:53:14","2023-07-19 21:53:14"
"28397","2023-07-19","VLID3","13.73","81836000","3.2","2023-07-19 21:53:16","2023-07-19 21:53:16"
"28398","2023-07-19","CSED3","4.72","367049000","1.5","2023-07-19 21:53:17","2023-07-19 21:53:17"
"28399","2023-07-19","TRAD3","1.46","280147000","0","2023-07-19 21:53:21","2023-07-19 21:53:21"
"28400","2023-07-19","WIZC3","6.14","159907000","7.3","2023-07-19 21:53:23","2023-07-19 21:53:23"
"28401","2023-07-19","EZTC3","19.73","220989000","1.4","2023-07-19 21:53:27","2023-07-19 21:53:27"
"28402","2023-07-19","LVTC3","6.2","64663100","0.2","2023-07-19 21:53:28","2023-07-19 21:53:28"
"28403","2023-07-19","VULC3","17.1","245916000","3.5","2023-07-19 21:53:40","2023-07-19 21:53:40"
"28404","2023-07-19","SUZB3","43.47","1324120000","4.2","2023-07-19 21:53:45","2023-07-19 21:53:45"
"28405","2023-07-19","OSXB3","4.62","3148000","0","2023-07-19 21:53:47","2023-07-19 21:53:47"
"28406","2023-07-19","INTB3","22.57","327611000","0.6","2023-07-19 21:53:50","2023-07-19 21:53:50"
"28407","2023-07-19","LPSB3","2.72","147555000","0.8","2023-07-19 21:53:51","2023-07-19 21:53:51"
"28408","2023-07-19","AESB3","11.78","601927000","0.7","2023-07-19 21:53:52","2023-07-19 21:53:52"
"28409","2023-07-19","BMOB3","13.34","90909100","1.7","2023-07-19 21:53:54","2023-07-19 21:53:54"
"28410","2023-07-19","CAMB3","8.59","42275000","2.9","2023-07-19 21:53:56","2023-07-19 21:53:56"
"28411","2023-07-19","CRFB3","10.7","2107760000","3.3","2023-07-19 21:53:58","2023-07-19 21:53:58"
"28412","2023-07-19","CVCB3","3.04","443914000","0","2023-07-19 21:54:03","2023-07-19 21:54:03"
"28413","2023-07-19","CEAB3","5.38","308245000","0","2023-07-19 21:54:08","2023-07-19 21:54:08"
"28414","2023-07-19","VIVA3","28.83","236198000","1.3","2023-07-19 21:54:11","2023-07-19 21:54:11"
"28415","2023-07-19","FRTA3","3.75","2053610","0","2023-07-19 21:54:14","2023-07-19 21:54:14"
"28416","2023-07-19","LWSA3","7.3","595764000","0.7","2023-07-19 21:54:18","2023-07-19 21:54:18"
"28417","2023-07-19","PSSA3","28.46","646586000","4.6","2023-07-19 21:54:21","2023-07-19 21:54:21"
"28418","2023-07-19","KRSA3","1.22","773348000","0","2023-07-19 21:54:23","2023-07-19 21:54:23"
"28419","2023-07-19","CLSA3","5.61","187926000","0","2023-07-19 21:54:26","2023-07-19 21:54:26"
"28420","2023-07-19","OFSA3","23.45","53949000","2.7","2023-07-19 21:54:30","2023-07-19 21:54:30"
"28421","2023-07-19","GFSA3","5.66","63257000","0","2023-07-19 21:54:31","2023-07-19 21:54:31"
"28422","2023-07-19","TCSA3","3.51","73619000","0","2023-07-19 21:54:34","2023-07-19 21:54:34"
"28423","2023-07-19","HBSA3","3.53","760383000","0","2023-07-19 21:54:36","2023-07-19 21:54:36"
"28424","2023-07-19","DASA3","11.4","752800000","0.6","2023-07-19 21:54:38","2023-07-19 21:54:38"
"28425","2023-07-19","B3SA3","14.6","5819000000","2.8","2023-07-19 21:54:39","2023-07-19 21:54:39"
"28426","2023-07-19","LUPA3","2.97","33264000","0","2023-07-19 21:54:42","2023-07-19 21:54:42"
"28427","2023-07-19","ESPA3","1.36","361423000","0","2023-07-19 21:54:45","2023-07-19 21:54:45"
"28428","2023-07-19","UGPA3","18.88","1115200000","0.5","2023-07-19 21:54:50","2023-07-19 21:54:50"
"28429","2023-07-19","CSNA3","12.7","1326090000","23","2023-07-19 21:54:53","2023-07-19 21:54:53"
"28430","2023-07-19","SOMA3","10.54","784747000","1","2023-07-19 21:54:54","2023-07-19 21:54:54"
"28431","2023-07-19","TGMA3","20.48","66003000","6.8","2023-07-19 21:54:55","2023-07-19 21:54:55"
"28432","2023-07-19","SOJA3","11.46","117140000","0.7","2023-07-19 21:55:01","2023-07-19 21:55:01"
"28433","2023-07-19","SQIA3","21.9","87942000","0.3","2023-07-19 21:55:02","2023-07-19 21:55:02"
"28434","2023-07-19","VIIA3","1.91","1598430000","0","2023-07-19 21:55:04","2023-07-19 21:55:04"
"28435","2023-07-19","MDIA3","43.42","339000000","0.5","2023-07-19 21:55:07","2023-07-19 21:55:07"
"28436","2023-07-19","GPIV33","3.63","79209500","0","2023-07-19 21:55:18","2023-07-19 21:55:18"
"28437","2023-07-19","AURA33","35.13","70742500","4.1","2023-07-19 21:55:27","2023-07-19 21:55:27"
"28438","2023-07-20","EQMA3B","26","164184000","10.7","2023-07-20 21:40:20","2023-07-20 21:40:20"
"28439","2023-07-20","ELET6","42.44","2307100000","3.5","2023-07-20 21:40:24","2023-07-20 21:40:24"
"28440","2023-07-20","CEBR6","13.98","72082000","11.7","2023-07-20 21:40:30","2023-07-20 21:40:30"
"28441","2023-07-20","UNIP6","76.72","103876000","17.1","2023-07-20 21:40:33","2023-07-20 21:40:33"
"28442","2023-07-20","CRPG6","35.11","29019000","27.4","2023-07-20 21:40:42","2023-07-20 21:40:42"
"28443","2023-07-20","CPLE6","7.97","2736550000","4.6","2023-07-20 21:40:44","2023-07-20 21:40:44"
"28444","2023-07-20","BRGE6","10.7","73646000","7.2","2023-07-20 21:40:46","2023-07-20 21:40:46"
"28445","2023-07-20","SNSY5","4.32","7716000","0","2023-07-20 21:40:56","2023-07-20 21:40:56"
"28446","2023-07-20","CGAS5","127.05","132521000","10.3","2023-07-20 21:41:06","2023-07-20 21:41:06"
"28447","2023-07-20","COCE5","53.6","77855000","1.6","2023-07-20 21:42:33","2023-07-20 21:42:33"
"28448","2023-07-20","RAIZ4","4.2","10352500000","5","2023-07-20 21:42:47","2023-07-20 21:42:47"
"28449","2023-07-20","TXRX4","4.23","4259000","0","2023-07-20 21:42:50","2023-07-20 21:42:50"
"28450","2023-07-20","RNEW4","1.62","249484000","0","2023-07-20 21:42:53","2023-07-20 21:42:53"
"28451","2023-07-20","AZEV4","1.63","77180000","0","2023-07-20 21:42:57","2023-07-20 21:42:57"
"28452","2023-07-20","GOAU4","12.89","1033840000","9.9","2023-07-20 21:43:14","2023-07-20 21:43:14"
"28453","2023-07-20","RAPT4","12.07","329331000","2.4","2023-07-20 21:43:46","2023-07-20 21:43:46"
"28454","2023-07-20","HOOT4","2.28","18372000","0","2023-07-20 21:43:51","2023-07-20 21:43:51"
"28455","2023-07-20","PTNT4","7.3","48046500","4.4","2023-07-20 21:43:52","2023-07-20 21:43:52"
